src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.1.12,204.79.197.219,52867,443,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,6,2025-05-15 19:06:38,20880813.121795654,11.781150406600887,0.19156342124554288,0.09578171062277144,0.09578171062277144,2,2,120,126,60.0,60.0,60.0,0.0,66.0,60.0,63.0,3.0,66,60,61.5,2.598076211353316,6.75,40,40,20,2,6960271.040598552,20861678.83872986,6723.880767822266,9829779.99623563,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,61.5,253,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,63.0,0,2,2,120,126
192.168.1.12,204.79.197.219,52866,443,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,6,2025-05-15 19:06:38,20868401.527404785,8.912996990006217,0.1437580159678422,0.09583867731189481,0.047919338655947406,2,1,120,66,60.0,60.0,60.0,0.0,66.0,66.0,66.0,0.0,66,60,62.0,2.8284271247461903,8.0,40,20,20,2,10434200.763702393,20861677.885055542,6723.642349243164,10427477.12135315,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,62.0,253,16386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.0,0,2,1,120,66
192.168.1.12,3.171.198.83,52862,443,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,6,2025-05-15 19:06:38,7184.743881225586,17537.159581881533,278.36761241081797,139.18380620540898,139.18380620540898,1,1,60,66,60.0,60.0,60.0,0.0,66.0,66.0,66.0,0.0,66,60,63.0,3.0,9.0,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,63.0,252,142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.0,0,1,1,60,66
192.168.1.12,52.231.230.148,52860,443,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,6,2025-05-15 19:06:38,60843.467712402344,2070.887882255208,32.87123622627314,16.43561811313657,16.43561811313657,1,1,60,66,60.0,60.0,60.0,0.0,66.0,66.0,66.0,0.0,66,60,63.0,3.0,9.0,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,63.0,251,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.0,0,1,1,60,66
192.168.1.12,142.251.10.188,52048,5228,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,6,2025-05-15 19:06:39,9199.142456054688,13696.928882438317,217.41156956251297,108.70578478125648,108.70578478125648,1,1,60,66,60.0,60.0,60.0,0.0,66.0,66.0,66.0,0.0,66,60,63.0,3.0,9.0,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,63.0,252,1047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.0,0,1,1,60,66
192.168.1.16,239.255.255.250,34617,15600,24:fc:e5:ce:23:90,01:00:5e:7f:ff:fa,17,2025-05-15 19:06:39,0.0,0,0,0,0,1,0,77,0,77.0,77.0,77.0,0.0,0.0,0.0,0.0,0.0,77,77,77.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,77.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0,1,0,77,0
192.168.1.12,125.56.199.65,57423,443,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,17,2025-05-15 19:06:39,30032995.223999023,223.48753262666648,0.5327473960111239,0.2330769857548667,0.2996704102562572,7,9,3088,3624,1292.0,73.0,441.14285714285717,540.1043361032672,1292.0,66.0,402.6666666666667,483.91344496947204,1292,66,419.5,509.6179941878034,259710.5,56,72,8,7,2002199.6815999348,19983541.011810303,0.0,5349664.873837552,20554155.111312866,20034544.706344604,0.0,3425692.5185521445,7429886.007284315,30020561.21826172,19983541.011810303,0.0,3752570.152282715,6867274.595585986,0,0,0,0,1,0,0,0,0,0,0,1.2857142857142858,419.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.14285714285717,402.6666666666667,0,7,9,3088,3624
125.56.199.65,192.168.1.12,443,57423,a6:ba:5f:4c:8c:03,c8:a3:e8:00:75:89,17,2025-05-15 19:06:39,0.0,0,0,0,0,2,0,169,0,106.0,63.0,84.5,21.5,0.0,0.0,0.0,0.0,106,63,84.5,21.5,462.25,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,84.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.5,0.0,0,2,0,169,0
192.168.1.12,185.199.108.133,52793,443,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,6,2025-05-15 19:06:40,6961.345672607422,18099.948763613946,287.3007740256182,143.6503870128091,143.6503870128091,1,1,60,66,60.0,60.0,60.0,0.0,66.0,66.0,66.0,0.0,66,60,63.0,3.0,9.0,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,63.0,2047,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.0,0,1,1,60,66
192.168.1.12,204.79.197.203,52859,443,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,6,2025-05-15 19:06:40,14766.216278076172,8532.991636257952,135.44431168663417,67.72215584331708,67.72215584331708,1,1,60,66,60.0,60.0,60.0,0.0,66.0,66.0,66.0,0.0,66,60,63.0,3.0,9.0,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,63.0,255,16386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.0,0,1,1,60,66
192.168.1.12,20.189.173.6,52861,443,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,6,2025-05-15 19:06:41,175698.99559020996,717.1355736937451,11.38310434434516,5.69155217217258,5.69155217217258,1,1,60,66,60.0,60.0,60.0,0.0,66.0,66.0,66.0,0.0,66,60,63.0,3.0,9.0,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,63.0,252,16386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.0,0,1,1,60,66
192.168.1.12,149.154.170.96,52833,443,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,6,2025-05-15 19:06:41,71410.6559753418,1764.4425510319913,28.00702461955542,14.00351230977771,14.00351230977771,1,1,60,66,60.0,60.0,60.0,0.0,66.0,66.0,66.0,0.0,66,60,63.0,3.0,9.0,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,63.0,254,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.0,0,1,1,60,66
192.168.1.12,149.154.170.96,52836,443,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,6,2025-05-15 19:06:41,82670.68862915039,1524.119395753664,24.192371361169272,12.096185680584636,12.096185680584636,1,1,60,66,60.0,60.0,60.0,0.0,66.0,66.0,66.0,0.0,66,60,63.0,3.0,9.0,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,63.0,255,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.0,0,1,1,60,66
192.168.1.12,149.154.170.96,52835,443,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,6,2025-05-15 19:06:42,70114.1357421875,1797.0698585418934,28.524918389553864,14.262459194776932,14.262459194776932,1,1,60,66,60.0,60.0,60.0,0.0,66.0,66.0,66.0,0.0,66,60,63.0,3.0,9.0,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,63.0,255,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.0,0,1,1,60,66
192.168.1.12,149.154.170.96,52831,443,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,6,2025-05-15 19:06:42,71111.20223999023,1771.8727293453408,28.12496395786255,14.062481978931276,14.062481978931276,1,1,60,66,60.0,60.0,60.0,0.0,66.0,66.0,66.0,0.0,66,60,63.0,3.0,9.0,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,63.0,255,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.0,0,1,1,60,66
192.168.1.12,149.154.170.96,52834,443,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,6,2025-05-15 19:06:42,81254.95910644531,1550.674585103636,24.61388230323232,12.30694115161616,12.30694115161616,1,1,60,66,60.0,60.0,60.0,0.0,66.0,66.0,66.0,0.0,66,60,63.0,3.0,9.0,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,63.0,253,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.0,0,1,1,60,66
192.168.1.12,150.171.27.11,52868,443,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,6,2025-05-15 19:06:42,18700679.063796997,326.77957731654794,0.9090578979514506,0.5347399399714415,0.3743179579800091,10,7,5653,458,3364.0,60.0,565.3,1014.0990139034748,92.0,60.0,65.42857142857143,11.043513194335821,3364,60,359.47058823529414,815.7891969380512,665512.0138408305,200,140,20,10,1168792.4414873123,15004939.794540405,0.0,3604921.630501265,18700679.063796997,15012184.858322144,0.0,2077853.2293107775,4608893.5373368235,17844746.112823486,15012969.732284546,0.476837158203125,2974124.3521372476,5421803.57636031,0,0,0,0,1,0,0,0,0,0,0,0.7,359.47058823529414,255,16386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.3,65.42857142857143,0,10,7,5653,458
192.168.1.16,192.168.1.255,54438,15600,24:fc:e5:ce:23:90,ff:ff:ff:ff:ff:ff,17,2025-05-15 19:06:42,0.0,0,0,0,0,1,0,77,0,77.0,77.0,77.0,0.0,0.0,0.0,0.0,0.0,77,77,77.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,77.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0,1,0,77,0
192.168.1.12,149.154.170.96,52832,443,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,6,2025-05-15 19:06:42,73350.66795349121,1717.7757683119078,27.26628203669695,13.633141018348475,13.633141018348475,1,1,60,66,60.0,60.0,60.0,0.0,66.0,66.0,66.0,0.0,66,60,63.0,3.0,9.0,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,63.0,252,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.0,0,1,1,60,66
192.168.1.12,149.154.167.99,52875,443,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,6,2025-05-15 19:06:42,17264320.135116577,17.72441646153092,0.28961464806423076,0.17376878883853844,0.1158458592256923,3,2,180,126,60.0,60.0,60.0,0.0,66.0,60.0,63.0,3.0,66,60,61.2,2.4000000000000004,5.760000000000002,60,40,20,3,4316080.033779144,16716167.449951172,0.0,7160068.169038444,17264320.135116577,16989177.227020264,275142.9080963135,8632160.067558289,8357017.159461975,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,61.2,253,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,63.0,0,3,2,180,126
192.168.1.12,20.189.173.15,52871,443,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,6,2025-05-15 19:06:44,17562153.100967407,183.46269853566628,1.081871903220875,0.5694062648530921,0.5124656383677829,10,9,2427,795,867.0,60.0,242.7,311.747991172357,154.0,60.0,88.33333333333333,36.85708133377417,867,60,169.57894736842104,240.28148313121022,57735.191135734065,200,180,20,10,975675.1722759671,11840478.658676147,0.2384185791015625,2812312.8334803814,17562153.100967407,12019578.695297241,0.2384185791015625,1951350.3445519342,3821889.7721772054,17342235.326766968,12015557.527542114,13602.495193481445,2167779.415845871,3993635.775538805,0,0,0,0,1,0,0,0,0,0,0,0.9,169.57894736842104,253,16386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.7,88.33333333333333,0,10,9,2427,795
192.168.1.254,239.255.255.250,41075,1900,b0:d1:d6:55:23:5e,01:00:5e:7f:ff:fa,17,2025-05-15 19:06:45,0.7152557373046875,2411724800.0,4194304.0,4194304.0,0.0,3,0,1725,0,620.0,548.0,575.0,32.03123475609393,0.0,0.0,0.0,0.0,620,548,575.0,32.03123475609393,1026.0,24,0,8,3,0.35762786865234375,0.7152557373046875,0.0,0.35762786865234375,0.7152557373046875,0.7152557373046875,0.0,0.35762786865234375,0.35762786865234375,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,575.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575.0,0.0,0,3,0,1725,0
192.168.1.254,239.255.255.250,60828,1900,b0:d1:d6:55:23:5e,01:00:5e:7f:ff:fa,17,2025-05-15 19:06:45,0.0,0,0,0,0,1,0,592,0,592.0,592.0,592.0,0.0,0.0,0.0,0.0,0.0,592,592,592.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,592.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.0,0.0,0,1,0,592,0
192.168.1.254,239.255.255.250,53713,1900,b0:d1:d6:55:23:5e,01:00:5e:7f:ff:fa,17,2025-05-15 19:06:45,0.0,0,0,0,0,2,0,1153,0,596.0,557.0,576.5,19.5,0.0,0.0,0.0,0.0,596,557,576.5,19.5,380.25,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,576.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.5,0.0,0,2,0,1153,0
192.168.1.254,239.255.255.250,35034,1900,b0:d1:d6:55:23:5e,01:00:5e:7f:ff:fa,17,2025-05-15 19:06:45,0.0,0,0,0,0,1,0,628,0,628.0,628.0,628.0,0.0,0.0,0.0,0.0,0.0,628,628,628.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,628.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0,0.0,0,1,0,628,0
192.168.1.254,239.255.255.250,56792,1900,b0:d1:d6:55:23:5e,01:00:5e:7f:ff:fa,17,2025-05-15 19:06:45,0.2384185791015625,4919918592.0,8388608.0,8388608.0,0.0,2,0,1173,0,616.0,557.0,586.5,29.5,0.0,0.0,0.0,0.0,616,557,586.5,29.5,870.25,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,586.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586.5,0.0,0,2,0,1173,0
192.168.1.254,239.255.255.250,42485,1900,b0:d1:d6:55:23:5e,01:00:5e:7f:ff:fa,17,2025-05-15 19:06:45,0.0,0,0,0,0,1,0,610,0,610.0,610.0,610.0,0.0,0.0,0.0,0.0,0.0,610,610,610.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,610.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,0.0,0,1,0,610,0
192.168.1.254,239.255.255.250,34957,1900,b0:d1:d6:55:23:5e,01:00:5e:7f:ff:fa,17,2025-05-15 19:06:45,0.0,0,0,0,0,1,0,612,0,612.0,612.0,612.0,0.0,0.0,0.0,0.0,0.0,612,612,612.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,612.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612.0,0.0,0,1,0,612,0
192.168.1.254,239.255.255.250,58420,1900,b0:d1:d6:55:23:5e,01:00:5e:7f:ff:fa,17,2025-05-15 19:06:45,0.0,0,0,0,0,1,0,624,0,624.0,624.0,624.0,0.0,0.0,0.0,0.0,0.0,624,624,624.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,624.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.0,0.0,0,1,0,624,0
192.168.1.254,239.255.255.250,50022,1900,b0:d1:d6:55:23:5e,01:00:5e:7f:ff:fa,17,2025-05-15 19:06:45,0.0,0,0,0,0,2,0,1153,0,596.0,557.0,576.5,19.5,0.0,0.0,0.0,0.0,596,557,576.5,19.5,380.25,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,576.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.5,0.0,0,2,0,1153,0
192.168.1.254,239.255.255.250,44614,1900,b0:d1:d6:55:23:5e,01:00:5e:7f:ff:fa,17,2025-05-15 19:06:45,0.0,0,0,0,0,1,0,626,0,626.0,626.0,626.0,0.0,0.0,0.0,0.0,0.0,626,626,626.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,626.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626.0,0.0,0,1,0,626,0
192.168.1.12,74.125.68.17,52844,443,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,6,2025-05-15 19:06:45,6677.150726318359,18870.324359065915,299.5289580804113,149.76447904020566,149.76447904020566,1,1,60,66,60.0,60.0,60.0,0.0,66.0,66.0,66.0,0.0,66,60,63.0,3.0,9.0,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,63.0,250,1012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.0,0,1,1,60,66
192.168.1.254,239.255.255.250,43637,1900,b0:d1:d6:55:23:5e,01:00:5e:7f:ff:fa,17,2025-05-15 19:06:45,0.476837158203125,3617587200.0,6291456.0,6291456.0,0.0,3,0,1725,0,620.0,548.0,575.0,32.03123475609393,0.0,0.0,0.0,0.0,620,548,575.0,32.03123475609393,1026.0,24,0,8,3,0.2384185791015625,0.2384185791015625,0.2384185791015625,0.0,0.476837158203125,0.2384185791015625,0.2384185791015625,0.2384185791015625,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,575.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575.0,0.0,0,3,0,1725,0
192.168.1.254,239.255.255.250,41514,1900,b0:d1:d6:55:23:5e,01:00:5e:7f:ff:fa,17,2025-05-15 19:06:45,0.0,0,0,0,0,1,0,592,0,592.0,592.0,592.0,0.0,0.0,0.0,0.0,0.0,592,592,592.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,592.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.0,0.0,0,1,0,592,0
192.168.1.254,239.255.255.250,42907,1900,b0:d1:d6:55:23:5e,01:00:5e:7f:ff:fa,17,2025-05-15 19:06:45,0.0,0,0,0,0,2,0,1153,0,596.0,557.0,576.5,19.5,0.0,0.0,0.0,0.0,596,557,576.5,19.5,380.25,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,576.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.5,0.0,0,2,0,1153,0
192.168.1.254,239.255.255.250,33427,1900,b0:d1:d6:55:23:5e,01:00:5e:7f:ff:fa,17,2025-05-15 19:06:45,0.0,0,0,0,0,1,0,628,0,628.0,628.0,628.0,0.0,0.0,0.0,0.0,0.0,628,628,628.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,628.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0,0.0,0,1,0,628,0
192.168.1.254,239.255.255.250,44376,1900,b0:d1:d6:55:23:5e,01:00:5e:7f:ff:fa,17,2025-05-15 19:06:45,0.0,0,0,0,0,2,0,1173,0,616.0,557.0,586.5,29.5,0.0,0.0,0.0,0.0,616,557,586.5,29.5,870.25,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,586.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586.5,0.0,0,2,0,1173,0
192.168.1.254,239.255.255.250,44881,1900,b0:d1:d6:55:23:5e,01:00:5e:7f:ff:fa,17,2025-05-15 19:06:45,0.0,0,0,0,0,1,0,610,0,610.0,610.0,610.0,0.0,0.0,0.0,0.0,0.0,610,610,610.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,610.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,0.0,0,1,0,610,0
192.168.1.254,239.255.255.250,52904,1900,b0:d1:d6:55:23:5e,01:00:5e:7f:ff:fa,17,2025-05-15 19:06:45,0.0,0,0,0,0,1,0,612,0,612.0,612.0,612.0,0.0,0.0,0.0,0.0,0.0,612,612,612.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,612.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612.0,0.0,0,1,0,612,0
